date,close,volume,future_return,label,ticker,executive,company
2025-03-24,390.0935974121094,21004500,-0.04500356617952219,0,MSFT,Satya Nadella,Microsoft
2025-03-25,392.1578063964844,15775000,-0.03282214392010351,0,MSFT,Satya Nadella,Microsoft
2025-03-26,387.0072326660156,16108400,-0.020078456309383475,0,MSFT,Satya Nadella,Microsoft
2025-03-27,387.612548828125,13766800,-0.044728298421388445,0,MSFT,Satya Nadella,Microsoft
2025-03-28,375.9220886230469,21632000,-0.05005278768068263,0,MSFT,Satya Nadella,Microsoft
2025-03-31,372.5379943847656,35184700,-0.04669810953669211,0,MSFT,Satya Nadella,Microsoft
2025-04-01,379.2863464355469,19689500,-0.07229402206468946,0,MSFT,Satya Nadella,Microsoft
2025-04-02,379.2367248535156,16092600,0.021850546104722292,1,MSFT,Satya Nadella,Microsoft
2025-04-03,370.2752990722656,30198000,0.02208464540337773,1,MSFT,Satya Nadella,Microsoft
2025-04-04,357.10614013671875,49209900,0.07950756363160284,1,MSFT,Satya Nadella,Microsoft
2025-04-07,355.14117431640625,50425000,0.08369190839154145,1,MSFT,Satya Nadella,Microsoft
2025-04-08,351.8662109375,35868900,0.08791190110765422,1,MSFT,Satya Nadella,Microsoft
2025-04-09,387.52325439453125,50199700,-0.048349464285236156,0,MSFT,Satya Nadella,Microsoft
2025-04-10,378.45269775390625,38024400,-0.035584073010073755,0,MSFT,Satya Nadella,Microsoft
2025-04-11,385.498779296875,23839200,-0.07550523969872128,0,MSFT,Satya Nadella,Microsoft
2025-04-14,384.8636169433594,19251200,-0.054124381869433476,0,MSFT,Satya Nadella,Microsoft
2025-04-15,382.7994384765625,17199900,-0.029398802829050608,0,MSFT,Satya Nadella,Microsoft
2025-04-16,368.7867126464844,21967800,0.04222169684344357,1,MSFT,Satya Nadella,Microsoft
2025-04-17,364.9858093261719,21120200,0.06544678008219999,1,MSFT,Satya Nadella,Microsoft
2025-04-21,356.3916015625,20807300,0.08921815273534368,1,MSFT,Satya Nadella,Microsoft
2025-04-22,364.0331115722656,19485000,0.07420529269186413,1,MSFT,Satya Nadella,Microsoft
2025-04-23,371.54559326171875,20545500,0.05574396832278067,1,MSFT,Satya Nadella,Microsoft
2025-04-24,384.3575134277344,22232300,0.09837329839144898,1,MSFT,Satya Nadella,Microsoft
2025-04-25,388.8729553222656,18973200,0.11083312818140803,1,MSFT,Satya Nadella,Microsoft
2025-04-28,388.1882019042969,16579400,0.11506797364276572,1,MSFT,Satya Nadella,Microsoft
2025-04-29,391.0462951660156,14974000,0.09965993707567737,1,MSFT,Satya Nadella,Microsoft
2025-04-30,392.25701904296875,36461100,0.09636699109766243,1,MSFT,Satya Nadella,Microsoft
2025-05-01,422.16802978515625,58938100,0.03001879047843071,1,MSFT,Satya Nadella,Microsoft
2025-05-02,431.97296142578125,30757400,0.00792595350440731,1,MSFT,Satya Nadella,Microsoft
2025-05-05,432.8562316894531,20136100,0.030011210650886824,1,MSFT,Satya Nadella,Microsoft
2025-05-06,430.0179443359375,15104200,0.036532842498680704,1,MSFT,Satya Nadella,Microsoft
2025-05-07,430.0576477050781,23295300,0.04520594439633642,1,MSFT,Satya Nadella,Microsoft
