Price,Close,High,Low,Open,Volume,future_return,label,ticker,executive,company
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,,,,,
Date,,,,,,,,,,
2018-01-02,40.304168701171875,40.3135296160415,39.60225003195517,39.81282777480597,102223600,0.012016757187736383,1,AAPL,Tim Cook,Apple
2018-01-03,40.29715347290039,40.83997234023749,40.2339833574163,40.367346060248224,118071600,0.011960725343505568,1,AAPL,Tim Cook,Apple
2018-01-04,40.48432540893555,40.58727404295443,40.262051896472606,40.36967741738859,89738400,0.013003543011534363,1,AAPL,Tim Cook,Apple
2018-01-05,40.94525909423828,41.03182792816311,40.48901263550257,40.58026192724971,94640000,0.01194320166461174,1,AAPL,Tim Cook,Apple
2018-01-08,40.79317855834961,41.08798314166222,40.694906793768766,40.79317855834961,82271200,0.010553422781123105,1,AAPL,Tim Cook,Apple
2018-01-09,40.78849411010742,40.959293319195865,40.57323948094897,40.83996843122607,86336000,0.02736208761707667,1,AAPL,Tim Cook,Apple
2018-01-10,40.779136657714844,40.78147867169188,40.477313176567634,40.51474969876762,95839600,0.028515606071689764,1,AAPL,Tim Cook,Apple
2018-01-11,41.010765075683594,41.059900950094274,40.82592807605676,40.849323221374874,74670800,0.018142681712844323,1,AAPL,Tim Cook,Apple
2018-01-12,41.43427658081055,41.49745028872458,41.09735489879511,41.221360299794604,101672400,-0.0005086658711531396,0,AAPL,Tim Cook,Apple
2018-01-16,41.22368621826172,41.97239879142603,41.2119868591207,41.623777881825276,118263600,0.004824299947198651,1,AAPL,Tim Cook,Apple
2018-01-17,41.9045524597168,41.939646970546875,40.961641853884466,41.21432947214807,137547200,-0.027247270307118952,0,AAPL,Tim Cook,Apple
2018-01-18,41.941978454589844,42.13851839305448,41.705667123879905,41.96771561497552,124773600,-0.045464426124332165,0,AAPL,Tim Cook,Apple
2018-01-19,41.75481033325195,42.01685887036376,41.50913804463785,41.78990484442101,129700400,-0.038944257294573896,0,AAPL,Tim Cook,Apple
2018-01-22,41.41320037841797,41.59569894193177,41.31961265307756,41.483392957494715,108434400,-0.0510731081217757,0,AAPL,Tim Cook,Apple
2018-01-23,41.42256164550781,41.98409876115503,41.37109089079645,41.48339688586861,130756400,-0.056879678516975736,0,AAPL,Tim Cook,Apple
2018-01-24,40.76276779174805,41.4834049089433,40.52411438218777,41.471705547369424,204420400,-0.03897390113810821,0,AAPL,Tim Cook,Apple
2018-01-25,40.03511047363281,40.93356571913233,39.899405738092184,40.83061705285022,166116000,-0.01946114345890086,0,AAPL,Tim Cook,Apple
2018-01-26,40.128700256347656,40.24334828963391,39.78944018537663,40.24334828963391,156572000,-0.06419460320254826,0,AAPL,Tim Cook,Apple
2018-01-29,39.298099517822266,39.81283931036235,39.08986372842516,39.81283931036235,202561600,-0.06829007195954168,0,AAPL,Tim Cook,Apple
2018-01-30,39.06645965576172,39.16004739790291,38.53534011524448,38.7295380718238,184192800,-0.023597119745088338,0,AAPL,Tim Cook,Apple
2018-01-31,39.1740837097168,39.41039864035675,38.95649061096402,39.04305944765361,129915600,-0.04712417682652805,0,AAPL,Tim Cook,Apple
2018-02-01,39.2559814453125,39.452517867378766,39.01732803557838,39.11325780235259,188923200,-0.07527714290156569,0,AAPL,Tim Cook,Apple
2018-02-02,37.55265426635742,39.026684400187065,37.45906652490365,38.839505347136026,346375200,-0.021509918070563964,0,AAPL,Tim Cook,Apple
2018-02-05,36.61442947387695,38.343489490275864,36.49978143923265,37.22509903691603,290954000,0.043985921187949514,1,AAPL,Tim Cook,Apple
2018-02-06,38.14460372924805,38.30604561047682,36.031828610000396,36.226026556250716,272975200,0.012145154214076694,1,AAPL,Tim Cook,Apple
2018-02-07,37.32803726196289,38.231172856032934,37.218073276522176,38.15864182365693,206434400,0.05335614437175847,1,AAPL,Tim Cook,Apple
2018-02-08,36.3009033203125,37.669646564534894,36.272827707555216,37.50352419205152,217562000,0.11953135245832731,1,AAPL,Tim Cook,Apple
2018-02-09,36.74489974975586,37.092590392075465,35.295401898813765,36.89995229007209,282690400,0.10242321401968657,1,AAPL,Tim Cook,Apple
2018-02-12,38.22494888305664,38.50216084208162,37.00332640992512,37.23590527913192,243278000,0.05617377518614201,1,AAPL,Tim Cook,Apple
2018-02-13,38.60787582397461,38.704196688200184,37.9759220541177,38.046400822690046,130196800,0.040951709164363415,1,AAPL,Tim Cook,Apple
2018-02-14,39.31971740722656,39.35965455341573,38.264897831870655,38.302483414654375,162579600,0.03065003219037766,1,AAPL,Tim Cook,Apple
2018-02-15,40.63999938964844,40.66348992516853,39.70263991420008,39.88823055901645,204588800,0.014509272605554666,1,AAPL,Tim Cook,Apple
2018-02-16,40.50843048095703,41.06990903078648,40.35338150172052,40.491987467345076,160704400,0.03792875101162609,1,AAPL,Tim Cook,Apple
2018-02-20,40.372188568115234,40.938359663897515,40.27116813864954,40.41917323044115,135722000,0.038056274742337644,1,AAPL,Tim Cook,Apple
2018-02-21,40.188934326171875,40.90545828630088,40.174835705295834,40.60240425439604,149886400,0.041211308129402824,1,AAPL,Tim Cook,Apple
2018-02-22,40.52486801147461,40.86551111260247,40.33927743958775,40.36041998865751,123967600,0.014493072854318756,1,AAPL,Tim Cook,Apple
2018-02-23,41.22965621948242,41.264893808012744,40.76919808272674,40.79973971591884,135249600,0.004045851877669235,1,AAPL,Tim Cook,Apple
2018-02-26,42.044864654541016,42.14353351551222,41.39646774614467,41.42935736646841,152648800,-0.012013363686487399,0,AAPL,Tim Cook,Apple
2018-02-27,41.90860366821289,42.39959996000254,41.85457149250912,42.07540332108041,155712400,-0.009641738747974825,0,AAPL,Tim Cook,Apple
2018-02-28,41.84517288208008,42.43249005630509,41.82872986524554,42.112989370138706,151128400,-0.01734779858372257,0,AAPL,Tim Cook,Apple
2018-03-01,41.11219787597656,42.235147908327306,40.562469918991304,41.943837330028686,195208000,0.011085598677815516,1,AAPL,Tim Cook,Apple
2018-03-02,41.39646530151367,41.41760785946614,40.5131379769265,40.595363815229945,153816000,0.021394630493368174,1,AAPL,Tim Cook,Apple
2018-03-05,41.539764404296875,41.75589666087064,40.999431970512966,41.16153205911804,113605600,0.027711811486399618,1,AAPL,Tim Cook,Apple
2018-03-06,41.50453186035156,41.87571676450101,41.37767292119403,41.79584248485739,95154000,0.018678762562770193,1,AAPL,Tim Cook,Apple
2018-03-07,41.1192512512207,41.3118930122191,40.94070811407803,41.09810869248664,126814000,0.019482677925423724,1,AAPL,Tim Cook,Apple
2018-03-08,41.56795120239258,41.61023630841964,41.12863920562857,41.224956475367556,95096400,0.00966449841324816,1,AAPL,Tim Cook,Apple
2018-03-09,42.282127380371094,42.28682692041123,41.67366778667732,41.80757779258068,128740800,-0.010890015757840621,0,AAPL,Tim Cook,Apple
2018-03-12,42.6909065246582,42.848307080513344,42.336168279495034,42.35495927254413,128828400,-0.0353288509283886,0,AAPL,Tim Cook,Apple
2018-03-13,42.27978515625,43.109076643598875,42.10828956078416,42.895292351414525,126774000,-0.02628202629664276,0,AAPL,Tim Cook,Apple
2018-03-14,41.92036437988281,42.40901285262237,41.77235925834468,42.36202818085333,117473600,-0.04018191725454839,0,AAPL,Tim Cook,Apple
2018-03-15,41.96968460083008,42.34322105481381,41.83343016846324,41.934447003614444,90975200,-0.05485561348691491,0,AAPL,Tim Cook,Apple
2018-03-16,41.82167434692383,42.08009170333701,41.727701466201786,41.969675808925395,157618800,-0.07347467701561783,0,AAPL,Tim Cook,Apple
2018-03-19,41.18268585205078,41.69247678950339,40.79740588350734,41.6572391887555,133787200,-0.014432565126752141,0,AAPL,Tim Cook,Apple
2018-03-20,41.16858673095703,41.53507208120745,41.09810795174742,41.16858673095703,78597600,-0.03937492042789085,0,AAPL,Tim Cook,Apple
2018-03-21,40.235923767089844,41.133342496005184,40.2335722043143,41.12159543622554,148219600,-0.027967578614521628,0,AAPL,Tim Cook,Apple
2018-03-22,39.66741180419922,40.56717875163702,39.608680074305354,39.9375763278309,165963200,-0.006337118916497589,0,AAPL,Tim Cook,Apple
2018-03-23,38.74884033203125,39.91877519588673,38.74884033203125,39.55933735467391,164115200,0.010549553366799977,1,AAPL,Tim Cook,Apple
2018-03-26,40.588314056396484,40.6658403493108,39.10122662256602,39.48415854628537,150164800,-0.025351356294460246,0,AAPL,Tim Cook,Apple
2018-03-27,39.547576904296875,41.147427848964746,39.213981276329726,40.802085163982866,163690400,0.019425184910814533,1,AAPL,Tim Cook,Apple
2018-03-28,39.11062240600586,39.94226549266874,38.80756833575712,39.291517090797406,166674000,0.03796270512449751,1,AAPL,Tim Cook,Apple
2018-03-29,39.41603469848633,40.348694771240936,39.20929788093871,39.42308221865727,153594000,0.0035759368070830046,1,AAPL,Tim Cook,Apple
2018-04-02,39.157623291015625,39.688560505588825,38.638436725879146,39.148227790047464,150347200,0.020217953623870622,1,AAPL,Tim Cook,Apple
2018-04-03,39.55934524536133,39.643919082792635,38.7347530189314,39.3831500494378,121112000,0.02886103462357929,1,AAPL,Tim Cook,Apple
2018-04-04,40.3157958984375,40.40976520228885,38.70889714356491,38.734739239828905,138422000,0.004836617040152362,1,AAPL,Tim Cook,Apple
2018-04-05,40.595367431640625,40.93131116470009,40.426219783553385,40.54368322890842,107732800,0.007754397926973476,1,AAPL,Tim Cook,Apple
2018-04-06,39.556983947753906,40.52018187700721,39.51469525092662,40.165443625813566,140021200,0.03771225693192792,1,AAPL,Tim Cook,Apple
2018-04-09,39.949310302734375,40.66348632700051,39.902325651152246,39.90937316965461,116070800,0.03393124374073285,1,AAPL,Tim Cook,Apple
