Price,Close,High,Low,Open,Volume,future_return,label,ticker,executive,company
Ticker,CRM,CRM,CRM,CRM,CRM,,,,,
Date,,,,,,,,,,
2021-05-11,212.97232055664062,213.97020572089312,206.40215611118592,206.49107209346113,6097900,-0.005705952575251728,0,CRM,Marc Benioff,Salesforce
2021-05-12,208.01258850097656,210.80861787835073,206.4910818992011,210.77897921618487,5482500,0.05129657747735106,1,CRM,Marc Benioff,Salesforce
2021-05-13,209.31674194335938,213.05136398977146,207.94342870487043,210.413417628456,5337000,0.056263614628079085,1,CRM,Marc Benioff,Salesforce
2021-05-14,215.04713439941406,215.649812342219,211.57926005818518,211.61878832609008,4429000,0.02260402776377391,1,CRM,Marc Benioff,Salesforce
2021-05-17,212.47833251953125,215.10640444846754,210.26523201147253,213.989964589988,3816100,0.0554728983452759,1,CRM,Marc Benioff,Salesforce
2021-05-18,211.75711059570312,214.74086169568724,211.22358449953026,212.85378637603924,3540600,0.062427068319753524,1,CRM,Marc Benioff,Salesforce
2021-05-19,218.68292236328125,218.93981084403765,211.93491122713976,213.25883666678448,8092100,0.03767980192586957,1,CRM,Marc Benioff,Salesforce
2021-05-20,221.09365844726562,224.1070481007955,219.6907064771471,220.30325893682254,6705500,0.00916078117854786,1,CRM,Marc Benioff,Salesforce
2021-05-21,219.90806579589844,223.0696487487769,219.76974701282305,222.50649908754727,4913600,0.0697277491960634,1,CRM,Marc Benioff,Salesforce
2021-05-24,224.26512145996094,224.86779936498112,221.51849496183377,222.29900483442577,5288300,0.04057448375870109,1,CRM,Marc Benioff,Salesforce
2021-05-25,224.9764862060547,226.96235194804487,223.5636446493344,225.26299829868964,6256300,0.030345578514030636,1,CRM,Marc Benioff,Salesforce
2021-05-26,226.9228515625,227.47614183367935,225.5495381036546,225.73725970406673,5807100,0.0050504262616786234,1,CRM,Marc Benioff,Salesforce
2021-05-27,223.11904907226562,226.76475526331825,222.68432859438386,226.76475526331825,15344100,0.05158746930208797,1,CRM,Marc Benioff,Salesforce
2021-05-28,235.24176025390625,240.57693050592658,234.97499721862025,236.34831051047541,17810800,0.00016799850345116925,1,CRM,Marc Benioff,Salesforce
2021-06-01,233.36456298828125,235.53815034236828,229.66946900901837,235.14295812366765,8103900,0.0009314244091388787,1,CRM,Marc Benioff,Salesforce
2021-06-02,231.80352783203125,235.42946995292212,231.09216977868635,231.58616758930827,5543900,0.006265487303537852,1,CRM,Marc Benioff,Salesforce
2021-06-03,228.06890869140625,230.38081485840962,226.67583122835924,230.09430275762386,5109000,0.040504327235854495,1,CRM,Marc Benioff,Salesforce
2021-06-04,234.6291961669922,235.03427799029075,228.74075070032015,228.84943082179984,6177600,0.01191676293270209,1,CRM,Marc Benioff,Salesforce
2021-06-07,235.28128051757812,236.59531652456263,233.00888753614336,233.75977386905853,3510800,0.03409751381928498,1,CRM,Marc Benioff,Salesforce
2021-06-08,233.58192443847656,238.8874561338179,232.84092771787058,235.93335885606356,5827300,0.026055418644795787,1,CRM,Marc Benioff,Salesforce
2021-06-09,233.25588989257812,236.00251659944254,232.68285060527023,236.00251659944254,3350900,0.026684707671225456,1,CRM,Marc Benioff,Salesforce
2021-06-10,237.3066864013672,237.40547692466686,232.32717969803653,233.16698206198146,4659500,0.017652500483695772,1,CRM,Marc Benioff,Salesforce
2021-06-11,237.4252166748047,237.48449399781995,235.54803109311194,236.16058353175808,4624200,0.010278537155029091,1,CRM,Marc Benioff,Salesforce
2021-06-14,243.3037872314453,243.6792303777829,237.5931739586223,237.81053419327918,6764700,-0.007228150842290232,0,CRM,Marc Benioff,Salesforce
2021-06-15,239.66799926757812,242.41462611386046,239.10483448098324,242.26643278876602,5135300,0.002184838467622027,1,CRM,Marc Benioff,Salesforce
2021-06-16,239.48025512695312,242.06879879903263,236.60518428584118,239.09493744236406,5099300,-0.0022691275929814744,0,CRM,Marc Benioff,Salesforce
2021-06-17,241.49574279785156,244.2127305350111,238.30452142228745,239.0949208700388,5170200,-0.0027000002843302743,0,CRM,Marc Benioff,Salesforce
2021-06-18,239.8656005859375,243.05682255221026,238.16624673517998,238.94677179922357,7822200,-0.003748449728979292,0,CRM,Marc Benioff,Salesforce
2021-06-21,241.54515075683594,241.78227511891825,236.02225918385537,240.52751653410843,5895100,0.00036822714580120926,1,CRM,Marc Benioff,Salesforce
2021-06-22,240.19163513183594,241.7823088112104,237.99828347268314,240.87335457665614,4457200,0.011106079022315899,1,CRM,Marc Benioff,Salesforce
2021-06-23,238.9368438720703,241.5649156936749,237.95873791090727,240.8239190197679,4482400,0.010048109820795946,1,CRM,Marc Benioff,Salesforce
2021-06-24,240.8437042236328,244.71664536902256,239.7865416400722,240.42874785901432,4987300,0.004963655129554845,1,CRM,Marc Benioff,Salesforce
2021-06-25,238.9664764404297,241.26850785775005,238.0970506166307,241.25863332957144,15409300,0.026171089579933013,1,CRM,Marc Benioff,Salesforce
2021-06-28,241.63409423828125,244.61783013424,240.67573728789725,241.27841521467877,4274900,0.023224439514384305,1,CRM,Marc Benioff,Salesforce
2021-06-29,242.85922241210938,243.8175794542903,239.51979209706164,241.50567311723483,3871900,0.010699218686679373,1,CRM,Marc Benioff,Salesforce
2021-06-30,241.33770751953125,243.66937791329622,240.5769466293456,242.53317384277682,4168800,0.006263535080374004,1,CRM,Marc Benioff,Salesforce
2021-07-01,242.03916931152344,243.62984290576225,239.70749898224696,241.56493562227215,3899600,0.00032662393594262213,1,CRM,Marc Benioff,Salesforce
2021-07-02,245.22048950195312,245.97137575918256,242.8888194293866,243.95585641943725,4056200,-0.021313415598630307,0,CRM,Marc Benioff,Salesforce
2021-07-06,247.24591064453125,249.88385721276347,245.3983636089674,246.01091608586725,5590200,-0.02489522639171715,0,CRM,Marc Benioff,Salesforce
2021-07-07,245.45762634277344,250.45688160693155,244.88458709254752,249.96288381283503,5101400,-0.024191003145469462,0,CRM,Marc Benioff,Salesforce
2021-07-08,242.84933471679688,243.61997012070398,238.83807477450674,241.90085225588652,5159600,-0.03344187827442824,0,CRM,Marc Benioff,Salesforce
2021-07-09,242.11822509765625,245.02293488296448,241.15986805758877,242.64186161534863,4213500,-0.02705473969998979,0,CRM,Marc Benioff,Salesforce
2021-07-12,239.99400329589844,244.29177490426173,238.94673042225978,244.25226171542934,5604500,-0.022065650418638515,0,CRM,Marc Benioff,Salesforce
2021-07-13,241.09066772460938,244.1929730120888,238.77874678186188,239.38142464386974,6699800,-0.01602317147251685,0,CRM,Marc Benioff,Salesforce
2021-07-14,239.51976013183594,243.19510487874012,236.99049387065804,241.56491820941383,6375700,-0.0013198559969451813,0,CRM,Marc Benioff,Salesforce
